building_id,total_price
X5gsdTWGS3W7JJQB,10720244.900145872
BTshNOJyKHnT2YIT,4125096.2663909663
dhdymr0lV8N5kZOT,11505730.688882736
VEwyGGMcD56w5BOc,5859296.888795843
wmUeMoJZfsqaSX9b,1020621.6656233922
EtBjGAHmHCe9t7TZ,2867811.5287023224
hPNH34vmaZtvBtqc,11938471.977889482
wXjeI38bYDMJJwZC,6254385.82841058
fxZSGX6aPAFKU8W4,1346757.1710898348
ewr0Fx6ign87OwaV,4377600.0495010195
gHKurnEP4AowzsLg,875327.6985222048
PmLfTgY2FElLrTl0,5931654.709708107
eM2NppIOwzW0o8iy,10366075.84319409
dxxwNun97NH4WTrZ,3559563.1271972666
jykBfhh3vdeFUi3H,4059724.134952894
NlXbvdFfmJZf3L18,22215877.81945449
D7jaFWHCzSqLBwdt,939187.2908276491
L10dBBdqGmemweSl,7717080.788243668
OgB0AdiPKlElakKN,1117292.9565288918
StiWNN1GQrpPBOYt,2693538.6283553937
a016eMAVQKnfwMnt,19377897.653101653
gsCFcQHnOH3AKMcZ,3391258.0657450887
IbNsDXfsPwSuFpow,5615170.002555773
EgAVWOVxD1Jy5YkE,1244718.8016451546
BrKghvR76XdbQPnx,8123642.2655458525
a7fxkXTnUGWHUmKG,22860401.109954696
WgzXa170DfpzpURE,9017488.10818644
JPWqZbLq0VNC0yKI,9420167.828168197
JQgTtbVstqFZwEK1,646917.9792554856
bCSDbEthlS3nSIor,2223920.116772012
Eg8c7ZRbL0gyAEAb,1713636.9173752144
zsFOujpX1WUIkeMD,2711171.228117419
jEvQfHD89c14eFJj,9584942.180326752
bU45TrRjtoRJpiOl,6394594.650026363
YLKpsew5dW75vksT,6469691.3424730245
hZ1FFAGWfwM7Q5qr,2456974.1904952526
uAE5aaysJhyG8lRW,13722330.88373945
qxNpqoav46ab8aX0,13194799.458882883
tw5gw9arRECzmh5o,11830953.983923068
yn4pyBYVb1GcpQ1T,3896944.001783677
bE4xwsO642wMGDiH,554969953.884397
aahqDoaTCZYPUnYs,2859320.156976722
YV43AlJLyiYsBy7N,10368007.488540996
XUoZvwp3G5Uqr6es,5720748.726161521
xtfOOyS24DmebcrG,13041817.211104497
kHySzvJu1pAOGGr8,7618163.956574915
SJLj6Ars5P1fN8uS,22694135.2688513
R9A8BJ65VWVztrwJ,19628615.827975504
CVz3pN9nF05lPP5u,1797772.541073063
vvgK6NlGq4dXvuOQ,3093588.4144934006
C1h2FivTfEeJpv15,36359479.12389215
N2z4leXPR8YG1qOe,1934487.1825981266
sag3ekvoyZCZgkfV,5122140.282561687
Uk5ex47eeWALNICk,4904212.289701682
vAl9UtIB6CJkKDqG,9328577.191087093
hnYkYGw5QAKE4mKe,803117.7212742477
dGDaCQGvz1JFUpFs,4203130.254066311
O5Hw3gWy8trecv9H,24781377.527984314
tMEj7u0YNW1xuLxf,865252.7194752926
rcPOpyDivowJQm5A,2359459.2578668767
FB5zv79bd6nHV1It,2356863.219680016
SjqLJfNVstz2Vt0Z,6726983.878669765
uv27X0eFKdbSphM7,14099961.680388153
yVbxVL3euuIqmo7V,5797456.004828847
VvwRRzQcDprObjXd,16956038.283063814
j1eSrtTGv0lNjzBU,27880730.02011111
UboKsiWuyCQXXIsA,2651405.0618133717
R3LK3b1cYHJDoS7T,1370157.4767185426
ii5gSN8z6AOorjQs,6058726.002296911
iFtImxGUUlXbkD9b,10323848.525507664
W4cY4JyAXjYXY1tF,19010964.007674325
HM9qAA76VLEkoqyU,14006511.098883878
fX3cUCjz6wSjn6N5,1631471.1025559355
U7whXhR0NtRb2VTK,5762391.797975827
VP1NDCBMrjip2Bnd,8707990.69424401
SOZVhFbbbVloA5qP,673519.4695785954
pJS9qvsg4qskb1P9,37210334.93727472
Rfg7BpDZLZd445AX,1961728.1568421961
olfnSSZRvyQuIxaI,38170753.07574545
x61xqhi8kwd9xmmN,3758838.845251202
ejGoSLE9isKffLmw,10500929.797361474
Vx7bSFwMnNMCx9oB,4089459.1135214376
S9TXbscnO5DoawSU,2246702.282963528
WdVARdRcN8x7AK1d,5797814.837159072
pStv2kkxELhBBK2G,14330066.554895513
LPJuTqqcd2bQpaQk,15508261.592164712
CjKHQBAnor8AP2eB,4476062.384133976
PIo9FQYkpDvE32Cw,11039802.558401532
Q8dFQs5lhVAiEJTE,14611308.430598924
GVWNfdARZFl4J5Wx,3410903.1153759547
yfvg6l0mtujabRT0,20924031.30284787
PVAuCtLbP23qr2zL,3785381.1576957395
iwJrgniIhfPTCTmt,4539023.271982767
tvGpSGlGKclWmFYm,6136806.12061262
Ak8AvJmjEw3jSzPD,3864561.0689807707
z2CovcitJJmVZFvU,19551804.90939856
XCs3JK6zTfApKRQq,9269600.276979638
ycrEEXCVOZ2VFtDj,3248405.92305058
MheS1bq7OcDGJ05M,661808.3444183979
pAlE5srDfK8zDu8o,27624273.752021104
ObAaFE67g31BlRpo,4695886.62302717
uX03fWvPUQI1k24X,22581538.118153375
qYtmXmJZcCxsYR16,3433616.174271049
xOpEoO94sMg0pmgK,3364494.738857611
WOqQh2t52P3sHypx,3911793.512424012
zSOQn8ONXwfK1YMz,1640067.459225633
wErmbQpjJ0KXYt3g,676456.6495311955
PZkZQcO1joCaJu4m,4597001.981545144
qQsKdbjFMUCiKncB,28656459.637978796
VGsTcb8wMZWT5UjC,2842966.037608953
kzk36KgPb6OHgRGQ,32545588.046327267
wv16qReSoCwACjGq,67414780.91467105
CqnauNV66YHe1gks,4583491.732715738
oEXDouE9eVB5K8T0,4806714.1132523725
lQtwWVt7IM3E2gLv,14758851.205622654
C1tDWNNe6GWNzjxF,15857556.271781329
hPQk6g6q96fEA6qf,3076216.871026603
z8DrddTDmE9edR3g,2660411.403324385
HUJHDhbsEKjDU375,1609426.48156504
HCvpwrAaIz1gj9vB,7663526.5364115415
uxdQDOZMTkgMXF87,14743094.931823695
E0gBmfDjtixwUA0k,10002683.191096433
IkZq7qHsY3vSSwcR,2181041.5819101627
WR60rAEhGqmpGGPQ,6656491.446973285
QNiCWRVsm0DOcqkc,4521097.543220828
qFavghdEze2w15he,7697235.663881811
sZl3Xo0wUvZqHF95,5546674.27300505
u1ABCsLuOqw7xeSg,9940995.308376454
JrPbCAZvRUc1oIqh,4202675.945205383
yn5Kp6YGrksLtWaR,601299.5426317314
sDbbvPTKNYvnkBEP,2295131.54627075
QgT6Z9Min017dB2H,2860762.4685116895
WKx1rO3DeALb6HGl,7372794.226844078
ByxhTXwxWIzViLVM,562903.6158438042
yXEw1aQQMhSrxqSR,1430716.3962055594
slnIW7o6rSjiHBTo,3838819.458721588
TS475FK6SbqORxRf,6006545.89612761
cnK6gMaFxsDO9UyT,2055458.129099449
MrPuFIhhBsGLWG6j,5626445.505626022
z5r0q3mS6g4AdXmz,2763358.5552757313
Xsn2nvFborqzWEDy,1289591.977083519
Eg79yeZBAFgZzKmd,12121625.17951454
hXBEiDoNgbjADWN3,2463358.6396949748
qLDW5vb8gODBBvrP,16090942.232661862
ZdlblPDUtFcPzPVG,2642323.130701556
JQjuVCoV1cMPIlE8,3833666.561726463
kEXBTA7suwUCFuDy,11460855.80535414
aCNZPpPNGfirFbiq,7335633.617429065
YBDD94i8AhJFvNTX,1523283.1790183005
q7uATN6vpk4oQd7Z,1628932.038115579
gguJ9pV2OYi3Jk0q,9227439.633161709
QTSwKBCSHsVJ98Qs,522948.29097808583
xBjTFMnuysBHgGwy,1256378.724310043
ZifOqSywxPB5pOc9,21023151.244679924
fKmpn4H3GLyD2PUy,4693653.065289525
h2nph9dHHWa0J6fb,1105155.8902580077
ZmcP061oB7pLvwWI,4163581.4269369855
HhAGxXznlCCHBLRq,5579254.809451222
WairBGJvbWqBhyfr,2512947.2614334016
am6VBxbgo9B6nEi2,16731909.25170896
T30SXsl2ZVCbhIf2,3608693.636699773
Az6W8JkPtYh5UXJH,15614337.789026929
TP3o1eIQ3EkvnejY,10767352.967035154
APeCKSkTyUA17R6k,1551310.2830546992
R02iMiEZkmsiwn0U,5338659.701903939
RxGjrcrzYj63KzlM,338356.97542984947
dfGXvK2a8KfinpeH,5220990.608290301
ORobsxUS7gfK0bX4,19771184.769457106
AzPpJz3T62VmkxrS,2453103.404977454
DFfBG3ipPRPVprt3,5739071.262115988
zYZ4mFDXFj8NoiHT,1675976.2268446607
MwV3Ve3wqFjXXIEQ,67792109.1075144
YGvFSY3UbKzqUWsu,11414198.492701977
EgApP0wpkfO5czAT,5519101.559999554
yaEMimjW6RuytmdP,17347637.102364957
swYl8YGXondenmoZ,2919932.031399001
QQrkTCqzHS3JKGyi,6162023.291577232
rTcCpOJ38Pl9tt1E,2858200.9538302943
F0aeIVKrnkIbAl5D,5694797.23480165
fV9iRaOCYqJqr9SS,2465167.8962813946
ObVWj9qMlSFLTzD4,1566445.4284834047
n1e7tlFzODL1Je5e,529334.1563444053
ByzgK6XH2FXj3Zc9,5320637.027726452
mbZY6kO9JRKSIYJZ,12122800.409741858
zdEOZ8rVZUIcAsnn,1523970.96492212
LcHRmjVTUY1d8zAr,8268307.296394502
GpldOFFYRWdLctvy,1561134.3360440203
agBX2FCIatw2gl6F,3493200.1090236255
qNtrq7aAefpIVJmz,4255335.698701311
nvRQHtY8IPVydFgd,5289856.898403511
iBVc1i0Nz2iVLRsJ,29964869.07321489
DBzhjFNu9v1vJeCD,1743900.5333717493
EIxpX2lay3NyyhmD,19789404.039737448
LraHARJze06NLWEj,2308043.014246689
JaefG5EBsZ0SYwxl,4691114.464493585
Xkb3CuiMr2KfmhLD,2297533.979241476
fNFGKvxBrDUNTwAy,3711180.7633199776
y1p1XsrgmvAxIEHf,3692516.0499148113
wWqRMAbTZCpNO4ps,7815159.439236261
yFhkc4piKpQm6VYg,2738366.8003658764
CDRQ7vsDJH1NHBQx,2653388.6711526737
OAfBKiNWwxlng9mn,18921749.02814032
OHxgQWgXCfDf6M78,23847802.790962085
clotOLowKmXI8QYL,2784873.585142294
LPaxAt9FlQWzcXKA,24308407.148704402
ZzotlYNcNBPq7fBB,14323132.817063987
PBG6hOt5APgz8rp8,33350077.593857408
Y5ZFW4XTOyRONMXo,2495653.411885371
U9zBPGFeGJoWnRNd,9865762.719493957
fv5UlMh1Z79JpWia,887932.3453714637
STMFK1u2A2DAdJoL,4975227.799066108
OqLnGFjpkobraVmq,3793034.238163759
XWfag8HrTzUIS1ZE,2600577.3139493
JXifyDIQDlJqt2RB,33714414.65687109
IuqvjqVrqhABDFNo,2565366.033727027
iK1jUSPk2MamJTY2,53637620.930215895
jwvjXw6Gwpa194Bt,8390799.637373015
KLL1mBjOqfz3SV8R,21146473.15844213
vjhZ7fGwu9E2auLB,2437284.8843116574
tXIARKw0fhvToapx,7557457.917518611
XnRk3lrWhWEoui7Y,18751812.75000981
pBciCIzGIvsCYXiT,4805921.067907771
xNUaqMw3oII2UTor,13016455.647132242
T9LW8x3knqqPwgkK,2988531.719519549
FgWZozt3nzyCUXnM,8236523.785274243
EoRnK4go0ALg43mw,5778577.622287022
XqL9tVDheeEv2io7,3493955.4063304854
PmwOSKCRuUFPDDBJ,13952373.996547893
WycRuB5bZxXlWV2W,2435577.1374466037
YWjv0ZV8eA0mZRF2,25589052.694897763
vk7qCF738HETEQt9,3234366.8009938844
YDhAKIfORED4vkHa,19989119.998218253
u9AL6k4rKAvzyy8C,2857802.7807626673
QT1GLgw9A8wfdzeU,2829822.176946412
iKl5qy3KvaIWHI5R,5640226.022222868
YfKbANQ7jSe2qC9Z,7279631.511720122
MNbXMNnVE0Bqbxf3,155193830.51660725
UjOE3ivHhkdPmXUa,1971589.2999605413
hKTU0Op9oP4FvhvB,1429269.508570721
lT9WVqZ7TkdeINoK,7265781.186559819
kJUVIk8qkUxonpMu,2514127.152971496
TLt2tu487OJzEJy9,1568605.156104779
GDt9566htTubVXNa,543122.3617580371
xnLBXKCU491czlkd,8014842.51142972
dk3U2kpoCxE0M3A1,4271149.933710535
ovUA0IOIK7scMkp0,8379245.00102028
Ka5lABZoycJYdG0J,1758376.438892629
Kn0sQ9WYuOaTJup1,19031514.79851653
ZCmnxtyZ2LmAHK6C,5273300.186374133
OzyHgftPmahSMoUy,4122844.660358049
DCcPK0Bz4s0K94qw,9384624.666344175
SrJnp9FVj1NOaHKD,2425611.7798885494
jFdgPNw1UOrCgz9R,9830049.373064416
D2A41lcn8ogEEv3U,6887713.49071675
bBLdAVyUfZHFc4J8,7674323.648868534
WyDY0LJgEQd3w3oI,366181486.05340517
a4gxzrqCDYXkHVRO,1261352.7185259964
Q8tRkhnt1LvzQfbd,7014837.645104485
F9POw6Q1VfzwmvZl,31639449.274656218
OSoIi62sdAPjvwaW,10198207.9369913
lt618dECCJP52hga,639822.976427683
H5oSlW1NjS9ZkCUd,6997131.4569050055
fHnPAGPz5H4A5ncG,1655524.752346803
eFfKOULeH9AHevP1,11594869.522197936
pWHziGEbYHeiqxkR,4334487.576897659
A4IbRxiHEW1s4xWm,19592497.950513367
b0xHPupe27UC1FWh,7290071.612059236
pBmRZjKEU8elOEMZ,28321708.999390483
s24dzeasNBMNF3wQ,5260700.814776503
lL4m4LIGc8eUAGRj,1161953.2018900262
BzZWsahUzzS3EQmU,43970132.49247266
BIqC8wsRT6MNxbzM,22759593.665373195
TUGRyPGknO34y8hV,2208715.870944069
ZWSVfJFRnVZDHyzK,9299355.511236612
EqNZT67tmO3KPrqn,7890238.773159524
YfbZKFyAsmd83IJi,1895841.5619359997
pItSwTjdw2DINQWs,1836806.9278408326
WaPiavWHltptNbiS,41590724.99920081
KmuwdIMCQGWeZDn3,914058.8697405118
vTJcIJp1zdWYk3kT,839600079.8596973
OsjsbMMgKgovRTk2,3745721.531082216
QvoUBJknCLftjUU0,11110176.87829133
Afjjm6CkG8dZo6OE,31870180.165031545
W0cLXW9frbcSwuC9,8550172.80985524
zC7hzK78U81hpDEG,981483.9251681218
mzH5SvOrRZMcTb3n,11703298.487862904
AGVbuClWykBxzPpb,39166538.618361406
Z6vMNaMXR8E2gcIU,9272426.148231782
N7FRMJ3hgQwfo1iN,9625782.54144105
jyKCqmgaCBs1R5iK,18140934.371261407
KGdN81DHpFvcVTWf,13034427.894696146
oEslaw1NKEwgpXUf,52196659.41192394
JnHUpz9gPQhtqd3U,1739254.1936539435
j75Tml208GAPF0ZT,1785598.6986034212
XcPpoaJn055moHJj,3573387.1788835223
WANQg2FCfpBEhDr2,28264530.894370634
L6y4nBs2Zgeo15wn,1879144.4234393327
FbOhSq5jm5HxTRYP,1689032.1437778783
TPXOb7vFP9DnYxE4,2721430.5559752034
NAPUQh4xFzH26QfH,3710405.719859201
QNguheAhZm7YQHam,30950710.580880485
wZ7dGYIo0H4BDqHq,10157777.911671218
wGFXdPqwvY1rYpQb,4644122.792227547
v0g7kjWLOxF9i3bH,61041275.397437066
tKEgaj3SpF7MX1Lx,1904470.0022932363
GRKatZcaqWCvwCqT,542894.7057189031
UqRU7fxTRPVGNkkN,25531500.632546566
Z3j3wsMfNEI4syDN,1499393.9506357354
Sn2SUoc6dIXb40Yv,765152.5040925505
gdaG1pBiHSca2Bmf,8431729.735436276
P8VJ9OpNOzi1pNHs,1374458.4383940115
ERFxy1azCrajGP3q,2131554.263368625
z00qPV7VEUhIAypg,3906554.6778524984
xmGVL8St30J9SJ1e,1942496.2887480385
iuxiZi3C6ZUa1YBu,4241610.274128378
EOz8xhQVHxKBO6dp,3465849.5399904074
z8ABzKTS6c05meQ7,36058365.621534474
aoMjwZlKLyn23eLG,4142370.3205172042
PPXYuMG7KRnHWU7m,2966008.147862028
Hvq1x5a6WWYC72Kj,4372278.002713269
mroqSuY3Lhzj4qwY,57129834.859453194
VPqfAXR2SFZidsdv,12575898.743561752
knNaEtdD9y4xVYXf,4850623.4176698355
Z1oHXu9mV3VDjlUX,5426812.47202227
B6sklEIe4jOQbQ7y,5193590.199644434
zRKJAGjv3Otkog5j,1775079.7165544636
gwZYP0QegoM1o8XH,6606375.929398366
SbB2CCkhKq5geOMa,3056530.070970847
RDqhroeuoXxU7g3l,2818672.379235881
k2XTiqNucNtmOM0P,15078549.377358465
y3r6qkIAZJCH4Bl6,13100942.945115903
JYrFLGonYMChc3S0,747362.2683837331
ttTAgCyZcjj4XNaw,690708.925557074
KlILMXtubFCLXNQs,4551956.112831938
EC6iErlPbg9KdQgm,1664688.8781348062
tX892BaqfnSORhJO,15713507.463450212
YyHL06puF4yThClZ,22551043.850069746
Wdak4Ahbtg1vxW8z,16469713.775299052
VVvppAbrpUbCGyqr,7531078.859254549
roaRzR8rcOGClB8Y,5750613.238564849
pJ5BEyHtdkCUZig5,4413350.322223071
fX0PPuP18QBEfdYk,4720487.513997947
XfG52ndMtJhIpXQ7,4787190.417285608
kmT9RNLFgZcCP4qJ,6877681.332819651
pTbBhjnETaFwPgYt,1857833.5621958596
IGe1Q4QaA5vbOAUv,154512471.0105183
lg4LiPwspfhdfdEz,6766161.168367176
ynZPsnqCi5gFtSo2,10554057.435966738
kum5RaK8OCRYfRCL,1869185.5103509137
RDuHaE0ClNtK6kGH,1062480.9055140198
iRAHsGxzoPySxxS0,2910786.917602709
vHmW6y9nlz0lJQyZ,1697116.150634098
b1UXxwiJiyu23FDd,739281.8583448575
Xd4zehBZFk2ySozC,46852051.52089656
tQnYe5oeR1AYOqPq,6142383.351135108
YdFynogNns4LP1ys,12018963.986724906
jXYeqeXt44QI9H3Z,3849120.278880215
Ar3WVfsk4ue0khNC,2429207.2018965026
qbDkoK4I7AXWNN0F,3264281.0990415826
zVrJHctlDMZrgSRX,29554301.636074036
tFXJMLESkx7F626M,1698319.6490912894
cU9o0HShjhkVG0aA,4261938.557663259
gswsq5jNeDy8cslD,13874990.403486656
X2paTKayGacJEdQk,10628540.796372375
NJYAPujtH1ZGkFH6,26396649.165634878
t7JUNMtfU9aAZbFy,5841433.600538338
yPcc6tzVj7wWszhR,5489778.809294604
pEnZkUYbYyIe5eHU,5282084.502439234
cDGiEwRMaEk6ILm4,4814404.4208178595
qWHLhIF1IcSdDnas,2671796.42199029
CSXDxxvDA1sLozvj,18629879.694308665
Pa3gj4P3dnTTqCBQ,5481847.854399805
QTVI4Dog1YbjVgmH,4871518.3974323375
qT3Js3sVcxAau2U0,4684121.312740265
Xa9SKgTqRQH9G3AZ,1211179.6239449966
u8gKhfoWZz7ySjyx,957528.1734326754
hntBFyRN7WkEPmhV,12574785.44439891
LeWWsjS1zU7xBlan,1958999.140472154
IlCkGLRpUCKViMZs,20948628.491998833
Zu2BIyMBKqKADghc,8351392.868940513
drzAOTGxpDdMQFMZ,7248927.46744454
zzNxAsYc4pCLb8cT,21249500.867372055
W2Xf9MhCFy4SVz5O,2113378.767208336
cHc2ax8CLDnTbq5k,4122214.8574108668
AgU5cPhryY8kmRkO,3492656.244475286
ivYExq1o9KISbE9G,1681885.4752957816
cDddzzxltOWjQRy1,2895685.9181555226
aqudhKZ7GPrKJ6tl,7903680.14574836
qlop7geh3C82s5XC,21226846.875658397
IXQIVe4zX5z7guwN,5417763.526784003
O9ncDr3lyvkT6WG7,19152355.044333618
GZejKzKBSP3B68fa,4758333.656539962
SWPKRlVBvWvIfKZX,8512352.407516561
Nwo8qlPTyycuiSYq,6790526.916692672
HedYuHjg7bxf5szU,11096944.57135111
Ibce2HgqQVZXq0kS,2937794.0353030167
dSLYzSjuBNcq8C9d,23470399.31507273
gKLvsyBSAmEBbMvF,38835679.0226549
jbTqVadWCD7tkxKH,5951320.37792815
M2eMImjGPrLp46Vy,5703844.010019591
Q02kxoKHEgq6odY1,796175.113297397
NDVA6InA69aY0tnS,12499062.63717693
K3cujKe4iAw8ft0M,1780580.3495611013
XR1alkVA5gx3uSc8,2422410.315447152
Bu6ogaFYoQC9E1hr,1828187.0927316893
ouD5dvoF9FcKNurh,8012179.963916919
KmJmalg54EdnwOO9,10010475.493379688
pjYnpJq7qn88pB4B,3235906.6932517663
jNs6R58FVvpwqrpE,5001985.505673511
ZJAHJQRFXVpaeVIO,5964462.454073469
L7MAfPGr9843eNn3,14765712.774270369
PMVzQFZ1oqvNwE3x,5736714.387256324
nY8ArxLsiCcHfFBq,2922722.6722846143
Aj23Ycku3MWasBsw,43018345.43003155
wJJchGQuVWt16PTj,8452551.79915457
VnbKqq3GC6gstRGR,5942566.712187947
QRcgAZF0K0O4BQ7R,9774952.217413614
TwpKdwXTUH2vH10x,1690614.3784491983
neFHdDnQuG83Crck,9435692.819508549
yWqeSPpclUyCXRb7,3436222.3225265266
OwcpuuAKcn8sz3Sd,43683529.5105466
BPmx8DAKF5VruB28,6942033.381411798
mmDRdiG5edvPePfJ,4810075.041772377
mEluLVLmqzdAOkkG,17202981.338305935
nzX7dScC30Tro0an,8322874.717551669
I0qkf0r1CbyMkLWf,1683288.162206139
