building_id,total_price
X5gsdTWGS3W7JJQB,12501764.783953417
BTshNOJyKHnT2YIT,3957966.560509906
dhdymr0lV8N5kZOT,11202673.637094146
VEwyGGMcD56w5BOc,5865957.722541531
wmUeMoJZfsqaSX9b,1021963.3074987058
EtBjGAHmHCe9t7TZ,2800715.8718999354
hPNH34vmaZtvBtqc,12332013.790947713
wXjeI38bYDMJJwZC,6259087.389245921
fxZSGX6aPAFKU8W4,1660639.543341579
ewr0Fx6ign87OwaV,4189771.996767188
gHKurnEP4AowzsLg,892122.0441918424
PmLfTgY2FElLrTl0,6047578.703866513
eM2NppIOwzW0o8iy,10628225.28044962
dxxwNun97NH4WTrZ,3583911.762245572
jykBfhh3vdeFUi3H,4213873.868357421
NlXbvdFfmJZf3L18,22889655.97345831
D7jaFWHCzSqLBwdt,987782.8958941053
L10dBBdqGmemweSl,5764770.10916845
OgB0AdiPKlElakKN,1137474.099373733
StiWNN1GQrpPBOYt,2635324.308202553
a016eMAVQKnfwMnt,19055938.951850396
gsCFcQHnOH3AKMcZ,3531844.675551089
IbNsDXfsPwSuFpow,5783082.553701588
EgAVWOVxD1Jy5YkE,1285897.960422146
BrKghvR76XdbQPnx,7870567.101683903
a7fxkXTnUGWHUmKG,22800415.820982836
WgzXa170DfpzpURE,8653467.355735524
JPWqZbLq0VNC0yKI,9843345.919992186
JQgTtbVstqFZwEK1,454835.7538007146
bCSDbEthlS3nSIor,2388663.8762293165
Eg8c7ZRbL0gyAEAb,1949448.0562425929
zsFOujpX1WUIkeMD,2385811.8380124033
jEvQfHD89c14eFJj,9928323.794542067
bU45TrRjtoRJpiOl,7069257.208984149
YLKpsew5dW75vksT,6631145.815165973
hZ1FFAGWfwM7Q5qr,2421154.9711328647
uAE5aaysJhyG8lRW,14961868.95915866
qxNpqoav46ab8aX0,14460331.06537602
tw5gw9arRECzmh5o,12241682.848559052
yn4pyBYVb1GcpQ1T,3882813.294613375
bE4xwsO642wMGDiH,559704323.0867051
aahqDoaTCZYPUnYs,3028691.819342119
YV43AlJLyiYsBy7N,10603918.07403562
XUoZvwp3G5Uqr6es,5624736.519980857
xtfOOyS24DmebcrG,11591303.262881119
kHySzvJu1pAOGGr8,7500791.057786004
SJLj6Ars5P1fN8uS,18627052.63085068
R9A8BJ65VWVztrwJ,18345998.48007866
CVz3pN9nF05lPP5u,1754666.0952615049
vvgK6NlGq4dXvuOQ,3466040.986501343
C1h2FivTfEeJpv15,36442982.795975916
N2z4leXPR8YG1qOe,1819367.6459500843
sag3ekvoyZCZgkfV,5280851.29278533
Uk5ex47eeWALNICk,4620352.506765875
vAl9UtIB6CJkKDqG,9538207.64887052
hnYkYGw5QAKE4mKe,836858.0181794899
dGDaCQGvz1JFUpFs,4412708.84811283
O5Hw3gWy8trecv9H,25364671.6400423
tMEj7u0YNW1xuLxf,931188.959911221
rcPOpyDivowJQm5A,2578711.243491536
FB5zv79bd6nHV1It,1987163.6255050777
SjqLJfNVstz2Vt0Z,6508811.7472500345
uv27X0eFKdbSphM7,14372074.624510348
yVbxVL3euuIqmo7V,4907595.473766697
VvwRRzQcDprObjXd,15821272.209610468
j1eSrtTGv0lNjzBU,33577864.60302735
UboKsiWuyCQXXIsA,3036387.565045961
R3LK3b1cYHJDoS7T,1348540.0597594816
ii5gSN8z6AOorjQs,6423747.715069571
iFtImxGUUlXbkD9b,10197553.770593183
W4cY4JyAXjYXY1tF,19650120.43466343
HM9qAA76VLEkoqyU,13617985.594485944
fX3cUCjz6wSjn6N5,1626388.8451716132
U7whXhR0NtRb2VTK,5639629.475156983
VP1NDCBMrjip2Bnd,8238029.597411877
SOZVhFbbbVloA5qP,670225.1284568734
pJS9qvsg4qskb1P9,33781923.980877124
Rfg7BpDZLZd445AX,1950681.036872493
olfnSSZRvyQuIxaI,36406604.048517704
x61xqhi8kwd9xmmN,3605639.0877583595
ejGoSLE9isKffLmw,9740340.324658772
Vx7bSFwMnNMCx9oB,4274661.727765241
S9TXbscnO5DoawSU,2062738.3023579891
WdVARdRcN8x7AK1d,6242369.412429315
pStv2kkxELhBBK2G,14460454.679573236
LPJuTqqcd2bQpaQk,14802277.672969492
CjKHQBAnor8AP2eB,4474234.748047886
PIo9FQYkpDvE32Cw,11135749.437688824
Q8dFQs5lhVAiEJTE,14907455.973353177
GVWNfdARZFl4J5Wx,3230128.880391914
yfvg6l0mtujabRT0,21997316.312449668
PVAuCtLbP23qr2zL,3766472.3172099986
iwJrgniIhfPTCTmt,4273440.685762563
tvGpSGlGKclWmFYm,6024637.661836547
Ak8AvJmjEw3jSzPD,3517226.027295681
z2CovcitJJmVZFvU,20875691.340686902
XCs3JK6zTfApKRQq,9219936.541837167
ycrEEXCVOZ2VFtDj,2979271.451520916
MheS1bq7OcDGJ05M,815549.0071251779
pAlE5srDfK8zDu8o,25890576.130734213
ObAaFE67g31BlRpo,4436276.367085067
uX03fWvPUQI1k24X,22927378.104956254
qYtmXmJZcCxsYR16,3423497.425331343
xOpEoO94sMg0pmgK,2878358.36069075
WOqQh2t52P3sHypx,4048175.027091278
zSOQn8ONXwfK1YMz,1764996.4644233587
wErmbQpjJ0KXYt3g,791558.7449089111
PZkZQcO1joCaJu4m,4696333.370409744
qQsKdbjFMUCiKncB,28618849.135541003
VGsTcb8wMZWT5UjC,2790132.9231897453
kzk36KgPb6OHgRGQ,32508963.13777743
wv16qReSoCwACjGq,66111147.56617931
CqnauNV66YHe1gks,4444558.515732662
oEXDouE9eVB5K8T0,3385577.8692157962
lQtwWVt7IM3E2gLv,16704996.31748655
C1tDWNNe6GWNzjxF,13407164.180747656
hPQk6g6q96fEA6qf,2909996.64848676
z8DrddTDmE9edR3g,2616619.993928516
HUJHDhbsEKjDU375,1626422.1436669608
HCvpwrAaIz1gj9vB,7331458.214189607
uxdQDOZMTkgMXF87,14930465.772861471
E0gBmfDjtixwUA0k,11724933.74129487
IkZq7qHsY3vSSwcR,1973825.681462462
WR60rAEhGqmpGGPQ,6774466.199754886
QNiCWRVsm0DOcqkc,4254271.883209369
qFavghdEze2w15he,7601081.706215073
sZl3Xo0wUvZqHF95,5434577.835984235
u1ABCsLuOqw7xeSg,10376376.883535001
JrPbCAZvRUc1oIqh,4052915.974826122
yn5Kp6YGrksLtWaR,526704.2512035422
sDbbvPTKNYvnkBEP,2466570.965774486
QgT6Z9Min017dB2H,2897398.2950399965
WKx1rO3DeALb6HGl,7454347.615417819
ByxhTXwxWIzViLVM,659959.8224072256
yXEw1aQQMhSrxqSR,1453466.5377018885
slnIW7o6rSjiHBTo,3825752.067871155
TS475FK6SbqORxRf,6279340.1890589055
cnK6gMaFxsDO9UyT,2401930.6821519653
MrPuFIhhBsGLWG6j,5902886.1257952545
z5r0q3mS6g4AdXmz,2682918.8950211285
Xsn2nvFborqzWEDy,1293699.636807505
Eg79yeZBAFgZzKmd,10660976.94766578
hXBEiDoNgbjADWN3,2317940.986015634
qLDW5vb8gODBBvrP,15656895.145808645
ZdlblPDUtFcPzPVG,2811913.331913092
JQjuVCoV1cMPIlE8,3344382.4789496725
kEXBTA7suwUCFuDy,11839443.609836051
aCNZPpPNGfirFbiq,7504734.623303586
YBDD94i8AhJFvNTX,1700587.9651960374
q7uATN6vpk4oQd7Z,1900955.0565720128
gguJ9pV2OYi3Jk0q,7828128.099696081
QTSwKBCSHsVJ98Qs,529779.5479628182
xBjTFMnuysBHgGwy,1610149.4903202741
ZifOqSywxPB5pOc9,26292479.953033112
fKmpn4H3GLyD2PUy,4042549.664784619
h2nph9dHHWa0J6fb,858187.3349872143
ZmcP061oB7pLvwWI,4315877.441067023
HhAGxXznlCCHBLRq,5614188.035678051
WairBGJvbWqBhyfr,2447842.6070536845
am6VBxbgo9B6nEi2,15022873.670295428
T30SXsl2ZVCbhIf2,3684865.1870852835
Az6W8JkPtYh5UXJH,15086102.182348432
TP3o1eIQ3EkvnejY,10283112.397547552
APeCKSkTyUA17R6k,1453846.9462227593
R02iMiEZkmsiwn0U,5501897.872117067
RxGjrcrzYj63KzlM,331669.6285794316
dfGXvK2a8KfinpeH,4892922.518735266
ORobsxUS7gfK0bX4,19886400.55215974
AzPpJz3T62VmkxrS,2583483.3319063117
DFfBG3ipPRPVprt3,6658067.58138662
zYZ4mFDXFj8NoiHT,1515523.7821112154
MwV3Ve3wqFjXXIEQ,71312300.59187107
YGvFSY3UbKzqUWsu,11449710.884893497
EgApP0wpkfO5czAT,5238205.950994622
yaEMimjW6RuytmdP,12234608.534861973
swYl8YGXondenmoZ,2782779.4996980745
QQrkTCqzHS3JKGyi,5898044.288786015
rTcCpOJ38Pl9tt1E,2862007.7091387613
F0aeIVKrnkIbAl5D,5936684.504708339
fV9iRaOCYqJqr9SS,2369098.0043623205
ObVWj9qMlSFLTzD4,1829129.0671571305
n1e7tlFzODL1Je5e,531500.0821154942
ByzgK6XH2FXj3Zc9,5398873.510504809
mbZY6kO9JRKSIYJZ,12126164.087861104
zdEOZ8rVZUIcAsnn,1561501.5090669873
LcHRmjVTUY1d8zAr,8377801.623104177
GpldOFFYRWdLctvy,1541572.1060968086
agBX2FCIatw2gl6F,3230009.463909078
qNtrq7aAefpIVJmz,4213921.60807207
nvRQHtY8IPVydFgd,5352088.087029919
iBVc1i0Nz2iVLRsJ,56051917.66518107
DBzhjFNu9v1vJeCD,1487640.268201648
EIxpX2lay3NyyhmD,21086335.88692456
LraHARJze06NLWEj,2630564.7780103693
JaefG5EBsZ0SYwxl,4613819.093691167
Xkb3CuiMr2KfmhLD,2322753.537671602
fNFGKvxBrDUNTwAy,3384019.2388358894
y1p1XsrgmvAxIEHf,4445112.491047087
wWqRMAbTZCpNO4ps,7916248.58016777
yFhkc4piKpQm6VYg,3049945.2451191675
CDRQ7vsDJH1NHBQx,2676380.936770513
OAfBKiNWwxlng9mn,18704084.91488254
OHxgQWgXCfDf6M78,22761812.69628693
clotOLowKmXI8QYL,2936058.647345094
LPaxAt9FlQWzcXKA,25364647.521154016
ZzotlYNcNBPq7fBB,13722080.671416407
PBG6hOt5APgz8rp8,30679800.220988892
Y5ZFW4XTOyRONMXo,2547271.6927352976
U9zBPGFeGJoWnRNd,10272991.646379145
fv5UlMh1Z79JpWia,836035.6430306062
STMFK1u2A2DAdJoL,4825477.2914853785
OqLnGFjpkobraVmq,3767178.2542548026
XWfag8HrTzUIS1ZE,2616678.660979392
JXifyDIQDlJqt2RB,33890603.92553046
IuqvjqVrqhABDFNo,2699490.5933521762
iK1jUSPk2MamJTY2,53985078.95174024
jwvjXw6Gwpa194Bt,6138755.027599334
KLL1mBjOqfz3SV8R,13911434.333662124
vjhZ7fGwu9E2auLB,2676803.999062895
tXIARKw0fhvToapx,7250470.347447192
XnRk3lrWhWEoui7Y,17058032.616616577
pBciCIzGIvsCYXiT,4715506.333910393
xNUaqMw3oII2UTor,15962547.739889737
T9LW8x3knqqPwgkK,2396370.583628827
FgWZozt3nzyCUXnM,8987843.183730869
EoRnK4go0ALg43mw,6272632.744950629
XqL9tVDheeEv2io7,3161932.2784139914
PmwOSKCRuUFPDDBJ,14916187.59519274
WycRuB5bZxXlWV2W,2414995.0998904924
YWjv0ZV8eA0mZRF2,24648581.85578529
vk7qCF738HETEQt9,3048085.3948981836
YDhAKIfORED4vkHa,18877823.30247762
u9AL6k4rKAvzyy8C,3164528.400604389
QT1GLgw9A8wfdzeU,2558950.2018260276
iKl5qy3KvaIWHI5R,5930203.702061789
YfKbANQ7jSe2qC9Z,6312515.931059212
MNbXMNnVE0Bqbxf3,158206198.6286837
UjOE3ivHhkdPmXUa,1894357.55244883
hKTU0Op9oP4FvhvB,1417475.5044095335
lT9WVqZ7TkdeINoK,7520936.094263072
kJUVIk8qkUxonpMu,2245645.173290209
TLt2tu487OJzEJy9,1366251.3936895514
GDt9566htTubVXNa,596521.1248370869
xnLBXKCU491czlkd,8054681.251974063
dk3U2kpoCxE0M3A1,3758471.8345143003
ovUA0IOIK7scMkp0,9770199.012675706
Ka5lABZoycJYdG0J,1678512.8189856184
Kn0sQ9WYuOaTJup1,18996058.350231543
ZCmnxtyZ2LmAHK6C,5092618.63761609
OzyHgftPmahSMoUy,4014149.7084432817
DCcPK0Bz4s0K94qw,9351843.623708813
SrJnp9FVj1NOaHKD,2385516.8766385177
jFdgPNw1UOrCgz9R,9776664.173309207
D2A41lcn8ogEEv3U,7068702.848494976
bBLdAVyUfZHFc4J8,8247530.25124189
WyDY0LJgEQd3w3oI,435661642.89977795
a4gxzrqCDYXkHVRO,1155310.9479522523
Q8tRkhnt1LvzQfbd,6971951.781000137
F9POw6Q1VfzwmvZl,31842399.110066116
OSoIi62sdAPjvwaW,9980221.351731546
lt618dECCJP52hga,631114.4705441918
H5oSlW1NjS9ZkCUd,7756900.200509026
fHnPAGPz5H4A5ncG,1742342.6638244137
eFfKOULeH9AHevP1,10770510.484156342
pWHziGEbYHeiqxkR,4814804.554117581
A4IbRxiHEW1s4xWm,18031693.72868912
b0xHPupe27UC1FWh,7708814.412522253
pBmRZjKEU8elOEMZ,28704176.804634374
s24dzeasNBMNF3wQ,5530566.694918169
lL4m4LIGc8eUAGRj,856991.186503426
BzZWsahUzzS3EQmU,40674512.92216817
BIqC8wsRT6MNxbzM,21493024.562869415
TUGRyPGknO34y8hV,2357842.8517092047
ZWSVfJFRnVZDHyzK,10180289.297980474
EqNZT67tmO3KPrqn,8082976.543693913
YfbZKFyAsmd83IJi,1896345.466901332
pItSwTjdw2DINQWs,1629893.7356470888
WaPiavWHltptNbiS,41443542.83498215
KmuwdIMCQGWeZDn3,1092452.0157002357
vTJcIJp1zdWYk3kT,949662683.2130306
OsjsbMMgKgovRTk2,3732699.6212901026
QvoUBJknCLftjUU0,10864277.190108925
Afjjm6CkG8dZo6OE,19765788.892609727
W0cLXW9frbcSwuC9,8488332.260120912
zC7hzK78U81hpDEG,1043588.2457678447
mzH5SvOrRZMcTb3n,12097449.916192403
AGVbuClWykBxzPpb,38710054.65215239
Z6vMNaMXR8E2gcIU,8637575.44809554
N7FRMJ3hgQwfo1iN,10835757.33177793
jyKCqmgaCBs1R5iK,17482276.635980792
KGdN81DHpFvcVTWf,16555345.812761808
oEslaw1NKEwgpXUf,81826516.63073978
JnHUpz9gPQhtqd3U,1668104.7669107353
j75Tml208GAPF0ZT,1820046.6765198382
XcPpoaJn055moHJj,3389406.2080141352
WANQg2FCfpBEhDr2,28757821.780891538
L6y4nBs2Zgeo15wn,1946116.5329665195
FbOhSq5jm5HxTRYP,1703443.941164653
TPXOb7vFP9DnYxE4,2816324.489447108
NAPUQh4xFzH26QfH,3713321.4594618306
QNguheAhZm7YQHam,31609907.215927392
wZ7dGYIo0H4BDqHq,9035213.609708225
wGFXdPqwvY1rYpQb,4722101.796553175
v0g7kjWLOxF9i3bH,64596768.833217554
tKEgaj3SpF7MX1Lx,1643040.8242237556
GRKatZcaqWCvwCqT,459719.20822931273
UqRU7fxTRPVGNkkN,21598716.20151911
Z3j3wsMfNEI4syDN,1423706.7104529915
Sn2SUoc6dIXb40Yv,752049.8679484085
gdaG1pBiHSca2Bmf,8418559.995092489
P8VJ9OpNOzi1pNHs,1376087.103749557
ERFxy1azCrajGP3q,2068218.0239984917
z00qPV7VEUhIAypg,3512420.3285942
xmGVL8St30J9SJ1e,1912556.0824807396
iuxiZi3C6ZUa1YBu,3819633.059697841
EOz8xhQVHxKBO6dp,3479051.926466477
z8ABzKTS6c05meQ7,37009902.951818176
aoMjwZlKLyn23eLG,4054914.316050001
PPXYuMG7KRnHWU7m,2974031.9362692386
Hvq1x5a6WWYC72Kj,5256166.790216387
mroqSuY3Lhzj4qwY,59448648.046157524
VPqfAXR2SFZidsdv,12549199.071471704
knNaEtdD9y4xVYXf,4972209.681256158
Z1oHXu9mV3VDjlUX,5320689.231157588
B6sklEIe4jOQbQ7y,5266031.864157499
zRKJAGjv3Otkog5j,1691097.63418287
gwZYP0QegoM1o8XH,6948529.411913359
SbB2CCkhKq5geOMa,3048932.2439682465
RDqhroeuoXxU7g3l,3088367.099206116
k2XTiqNucNtmOM0P,16049723.814695198
y3r6qkIAZJCH4Bl6,12294666.34773669
JYrFLGonYMChc3S0,598928.3148627644
ttTAgCyZcjj4XNaw,676357.7508783243
KlILMXtubFCLXNQs,4504738.107310769
EC6iErlPbg9KdQgm,1604846.8285580624
tX892BaqfnSORhJO,15359678.317450639
YyHL06puF4yThClZ,22795495.481568847
Wdak4Ahbtg1vxW8z,16881506.07580309
VVvppAbrpUbCGyqr,7481152.17523655
roaRzR8rcOGClB8Y,6092683.456569654
pJ5BEyHtdkCUZig5,4563874.928892123
fX0PPuP18QBEfdYk,4015056.2081823777
XfG52ndMtJhIpXQ7,4833441.24470065
kmT9RNLFgZcCP4qJ,6719231.662416582
pTbBhjnETaFwPgYt,1854869.1194086147
IGe1Q4QaA5vbOAUv,154145528.41455266
lg4LiPwspfhdfdEz,6500092.120975352
ynZPsnqCi5gFtSo2,11326534.881531198
kum5RaK8OCRYfRCL,1882123.9334235194
RDuHaE0ClNtK6kGH,1070766.8047212032
iRAHsGxzoPySxxS0,2863697.1987344255
vHmW6y9nlz0lJQyZ,1810350.142413081
