building_id,total_price
X5gsdTWGS3W7JJQB,10491670.645502808
BTshNOJyKHnT2YIT,3981341.4619274484
dhdymr0lV8N5kZOT,11174273.299996974
VEwyGGMcD56w5BOc,6189685.363432705
wmUeMoJZfsqaSX9b,1037992.9847917354
EtBjGAHmHCe9t7TZ,2793112.295206185
hPNH34vmaZtvBtqc,11818952.618843613
wXjeI38bYDMJJwZC,6427939.39745196
fxZSGX6aPAFKU8W4,1623682.0307403188
ewr0Fx6ign87OwaV,4222527.350967841
gHKurnEP4AowzsLg,894074.9561103242
PmLfTgY2FElLrTl0,5782389.381225208
eM2NppIOwzW0o8iy,10929027.446516179
dxxwNun97NH4WTrZ,3833586.0408497415
jykBfhh3vdeFUi3H,3406653.738386546
NlXbvdFfmJZf3L18,23916733.14447507
D7jaFWHCzSqLBwdt,976866.4179437733
L10dBBdqGmemweSl,7869528.491300845
OgB0AdiPKlElakKN,1060681.94572892
StiWNN1GQrpPBOYt,2693648.5248278687
a016eMAVQKnfwMnt,19007610.86860756
gsCFcQHnOH3AKMcZ,3287254.570835164
IbNsDXfsPwSuFpow,5566436.807674136
EgAVWOVxD1Jy5YkE,1186077.5963423536
BrKghvR76XdbQPnx,8029082.13686985
a7fxkXTnUGWHUmKG,23194971.009670496
WgzXa170DfpzpURE,9215341.969290942
JPWqZbLq0VNC0yKI,9658516.837095298
JQgTtbVstqFZwEK1,457322.5318461358
bCSDbEthlS3nSIor,1857571.73639945
Eg8c7ZRbL0gyAEAb,1681330.601524457
zsFOujpX1WUIkeMD,2912285.3599222796
jEvQfHD89c14eFJj,8715897.397709243
bU45TrRjtoRJpiOl,6345512.892107722
YLKpsew5dW75vksT,6865138.084007015
hZ1FFAGWfwM7Q5qr,3153130.565630555
uAE5aaysJhyG8lRW,13615457.929474546
qxNpqoav46ab8aX0,13091820.274723688
tw5gw9arRECzmh5o,11561647.471358027
yn4pyBYVb1GcpQ1T,3913954.4814317175
bE4xwsO642wMGDiH,565939375.1231996
aahqDoaTCZYPUnYs,2921552.659297271
YV43AlJLyiYsBy7N,10820976.849138314
XUoZvwp3G5Uqr6es,6075258.034168348
xtfOOyS24DmebcrG,13435164.149849014
kHySzvJu1pAOGGr8,7486294.482052416
SJLj6Ars5P1fN8uS,21500142.67693902
R9A8BJ65VWVztrwJ,18992253.177567966
CVz3pN9nF05lPP5u,1878421.1775069055
vvgK6NlGq4dXvuOQ,2876889.1622437113
C1h2FivTfEeJpv15,36362177.00201905
N2z4leXPR8YG1qOe,1942007.9934101894
sag3ekvoyZCZgkfV,5271846.916527161
Uk5ex47eeWALNICk,4863160.351330302
vAl9UtIB6CJkKDqG,9123708.52535034
hnYkYGw5QAKE4mKe,842359.6455696722
dGDaCQGvz1JFUpFs,4585705.595299327
O5Hw3gWy8trecv9H,25469722.956317138
tMEj7u0YNW1xuLxf,922558.0550689156
rcPOpyDivowJQm5A,2218220.4135434204
FB5zv79bd6nHV1It,2029944.4538855397
SjqLJfNVstz2Vt0Z,6722693.375860364
uv27X0eFKdbSphM7,14413969.878430894
yVbxVL3euuIqmo7V,5442349.280345971
VvwRRzQcDprObjXd,16779215.45993733
j1eSrtTGv0lNjzBU,29156669.37015591
UboKsiWuyCQXXIsA,3334812.671116539
R3LK3b1cYHJDoS7T,1271445.7824610525
ii5gSN8z6AOorjQs,6428209.1973958295
iFtImxGUUlXbkD9b,9795781.237413766
W4cY4JyAXjYXY1tF,17392049.42023471
HM9qAA76VLEkoqyU,12996834.39606829
fX3cUCjz6wSjn6N5,1649062.588909422
U7whXhR0NtRb2VTK,5813021.734034365
VP1NDCBMrjip2Bnd,8592065.557238432
SOZVhFbbbVloA5qP,661726.1772338318
pJS9qvsg4qskb1P9,41441511.740115754
Rfg7BpDZLZd445AX,2225579.662055723
olfnSSZRvyQuIxaI,37697089.68768418
x61xqhi8kwd9xmmN,3726694.303515707
ejGoSLE9isKffLmw,7306395.9262606315
Vx7bSFwMnNMCx9oB,4141028.109585606
S9TXbscnO5DoawSU,2134270.858140163
WdVARdRcN8x7AK1d,5901761.429411008
pStv2kkxELhBBK2G,15442515.750662578
LPJuTqqcd2bQpaQk,14659700.447387153
CjKHQBAnor8AP2eB,4506299.064195651
PIo9FQYkpDvE32Cw,10601561.681355983
Q8dFQs5lhVAiEJTE,13720827.95325467
GVWNfdARZFl4J5Wx,3428572.5286859036
yfvg6l0mtujabRT0,21302429.501824494
PVAuCtLbP23qr2zL,3830577.194130224
iwJrgniIhfPTCTmt,4776491.703471762
tvGpSGlGKclWmFYm,6059125.740796992
Ak8AvJmjEw3jSzPD,3265823.049658856
z2CovcitJJmVZFvU,18864359.297679067
XCs3JK6zTfApKRQq,9253785.909995263
ycrEEXCVOZ2VFtDj,3505130.841306821
MheS1bq7OcDGJ05M,758266.7452571071
pAlE5srDfK8zDu8o,30126508.810706377
ObAaFE67g31BlRpo,4571305.730873826
uX03fWvPUQI1k24X,23828051.673112612
qYtmXmJZcCxsYR16,3531467.786582368
xOpEoO94sMg0pmgK,3915891.5534579195
WOqQh2t52P3sHypx,3387635.0207844614
zSOQn8ONXwfK1YMz,1777647.809853206
wErmbQpjJ0KXYt3g,771945.2429213832
PZkZQcO1joCaJu4m,4601835.050036048
qQsKdbjFMUCiKncB,27685154.66847207
VGsTcb8wMZWT5UjC,2801851.2014716687
kzk36KgPb6OHgRGQ,31303921.44563478
wv16qReSoCwACjGq,66509634.362477496
CqnauNV66YHe1gks,4721707.081308549
oEXDouE9eVB5K8T0,4363874.399444717
lQtwWVt7IM3E2gLv,14727559.575918691
C1tDWNNe6GWNzjxF,16002854.190401213
hPQk6g6q96fEA6qf,3108756.6637453213
z8DrddTDmE9edR3g,2407483.1479290947
HUJHDhbsEKjDU375,1553508.194064652
HCvpwrAaIz1gj9vB,7900835.529183386
uxdQDOZMTkgMXF87,14566198.646867892
E0gBmfDjtixwUA0k,11004432.30608708
IkZq7qHsY3vSSwcR,2280400.535670318
WR60rAEhGqmpGGPQ,6386528.917175264
QNiCWRVsm0DOcqkc,4392310.580540381
qFavghdEze2w15he,9292204.022380983
sZl3Xo0wUvZqHF95,5170591.999989239
