building_id,total_price
X5gsdTWGS3W7JJQB,10904770.2944283
BTshNOJyKHnT2YIT,4112565.9274901366
dhdymr0lV8N5kZOT,11017270.657486662
VEwyGGMcD56w5BOc,5811702.4177205935
wmUeMoJZfsqaSX9b,1026134.5400800217
EtBjGAHmHCe9t7TZ,2753622.023137472
hPNH34vmaZtvBtqc,12039067.731150657
wXjeI38bYDMJJwZC,6315250.777269017
fxZSGX6aPAFKU8W4,1390066.0122504886
ewr0Fx6ign87OwaV,4415182.35129788
gHKurnEP4AowzsLg,908746.0416681701
PmLfTgY2FElLrTl0,5388019.261704814
eM2NppIOwzW0o8iy,9988640.448637642
dxxwNun97NH4WTrZ,3566772.7584307943
jykBfhh3vdeFUi3H,3944479.6531921905
NlXbvdFfmJZf3L18,21451444.34532242
D7jaFWHCzSqLBwdt,896150.7048835285
L10dBBdqGmemweSl,7142591.655559729
OgB0AdiPKlElakKN,1154470.4106500214
StiWNN1GQrpPBOYt,2710967.4030185533
a016eMAVQKnfwMnt,19518212.12265577
gsCFcQHnOH3AKMcZ,3382112.998535836
IbNsDXfsPwSuFpow,5752488.6723211855
EgAVWOVxD1Jy5YkE,1222979.8742502823
BrKghvR76XdbQPnx,8373064.781281019
a7fxkXTnUGWHUmKG,22152483.64301688
WgzXa170DfpzpURE,8831646.210559843
JPWqZbLq0VNC0yKI,9690410.561267322
JQgTtbVstqFZwEK1,653168.5122238635
bCSDbEthlS3nSIor,2067086.551240359
Eg8c7ZRbL0gyAEAb,1561844.2664213178
zsFOujpX1WUIkeMD,2521531.320502807
jEvQfHD89c14eFJj,9897559.93667599
bU45TrRjtoRJpiOl,6414551.67324848
YLKpsew5dW75vksT,6744403.550065288
hZ1FFAGWfwM7Q5qr,2596181.09492766
uAE5aaysJhyG8lRW,14239683.68705603
qxNpqoav46ab8aX0,13328888.929233434
tw5gw9arRECzmh5o,13234002.017181804
yn4pyBYVb1GcpQ1T,3758949.855177481
bE4xwsO642wMGDiH,571172863.4741411
aahqDoaTCZYPUnYs,2830976.2683083327
YV43AlJLyiYsBy7N,10099689.990246378
XUoZvwp3G5Uqr6es,5683178.531182642
xtfOOyS24DmebcrG,11467568.193614846
kHySzvJu1pAOGGr8,7650068.423928603
SJLj6Ars5P1fN8uS,18537682.33483996
R9A8BJ65VWVztrwJ,16999566.484200865
CVz3pN9nF05lPP5u,1777418.9923000438
vvgK6NlGq4dXvuOQ,3313291.9137642533
C1h2FivTfEeJpv15,36077035.466038264
N2z4leXPR8YG1qOe,1862593.875369379
sag3ekvoyZCZgkfV,5130795.345596723
Uk5ex47eeWALNICk,4809440.645648986
vAl9UtIB6CJkKDqG,10168717.384477006
hnYkYGw5QAKE4mKe,822882.4824311275
dGDaCQGvz1JFUpFs,4263768.928618334
O5Hw3gWy8trecv9H,25091197.97853572
tMEj7u0YNW1xuLxf,817130.8379924279
rcPOpyDivowJQm5A,2634893.2296197657
FB5zv79bd6nHV1It,2062812.6409439251
SjqLJfNVstz2Vt0Z,6586845.190437435
