building_id,total_price
X5gsdTWGS3W7JJQB,10731259.797521561
BTshNOJyKHnT2YIT,4076929.0521806185
dhdymr0lV8N5kZOT,11249187.123454405
VEwyGGMcD56w5BOc,5856184.935900825
wmUeMoJZfsqaSX9b,1037841.000665579
EtBjGAHmHCe9t7TZ,2802564.299897393
hPNH34vmaZtvBtqc,11903227.93965316
wXjeI38bYDMJJwZC,6243200.0099552935
fxZSGX6aPAFKU8W4,1365193.2256570954
ewr0Fx6ign87OwaV,4346812.937878795
gHKurnEP4AowzsLg,863597.7963123714
PmLfTgY2FElLrTl0,5929934.664994163
eM2NppIOwzW0o8iy,10364386.858740186
dxxwNun97NH4WTrZ,3585666.264959335
jykBfhh3vdeFUi3H,3929539.3446214166
NlXbvdFfmJZf3L18,22181596.001261245
D7jaFWHCzSqLBwdt,952111.9211398215
L10dBBdqGmemweSl,7324389.589667783
OgB0AdiPKlElakKN,1143866.1555744817
StiWNN1GQrpPBOYt,2712585.4557493683
a016eMAVQKnfwMnt,19284715.704647567
gsCFcQHnOH3AKMcZ,3411571.360088506
IbNsDXfsPwSuFpow,5595254.247993235
EgAVWOVxD1Jy5YkE,1237422.7121392821
BrKghvR76XdbQPnx,8194210.957372918
a7fxkXTnUGWHUmKG,22933734.88210167
WgzXa170DfpzpURE,9026920.546973426
JPWqZbLq0VNC0yKI,9426590.00118543
JQgTtbVstqFZwEK1,651507.7137036796
bCSDbEthlS3nSIor,2186432.103780079
Eg8c7ZRbL0gyAEAb,1738662.6618125427
zsFOujpX1WUIkeMD,2666905.5650598984
jEvQfHD89c14eFJj,9613936.6015781
bU45TrRjtoRJpiOl,6359787.276086433
YLKpsew5dW75vksT,6434830.705883933
hZ1FFAGWfwM7Q5qr,2476100.6920468416
uAE5aaysJhyG8lRW,13892096.048446037
qxNpqoav46ab8aX0,13156378.844419457
tw5gw9arRECzmh5o,11916117.983253958
yn4pyBYVb1GcpQ1T,3770862.570441228
bE4xwsO642wMGDiH,557189944.8693054
aahqDoaTCZYPUnYs,2912207.317096862
YV43AlJLyiYsBy7N,10333440.889145812
XUoZvwp3G5Uqr6es,5685215.590286801
xtfOOyS24DmebcrG,12908232.610612972
kHySzvJu1pAOGGr8,7602519.012415488
SJLj6Ars5P1fN8uS,22769595.384416256
R9A8BJ65VWVztrwJ,19990823.944068078
CVz3pN9nF05lPP5u,1823821.7933712918
vvgK6NlGq4dXvuOQ,3271985.6807901138
C1h2FivTfEeJpv15,36352476.640386745
N2z4leXPR8YG1qOe,1866806.8162900286
sag3ekvoyZCZgkfV,5114360.01739445
Uk5ex47eeWALNICk,4904979.315852006
vAl9UtIB6CJkKDqG,9219857.476709263
hnYkYGw5QAKE4mKe,818061.9777085994
dGDaCQGvz1JFUpFs,4161827.4712051866
O5Hw3gWy8trecv9H,24925318.48910106
tMEj7u0YNW1xuLxf,848045.7347107364
rcPOpyDivowJQm5A,2284338.534990083
FB5zv79bd6nHV1It,2375233.7127682143
SjqLJfNVstz2Vt0Z,6762524.454223627
uv27X0eFKdbSphM7,14105110.244120017
yVbxVL3euuIqmo7V,5708779.921615651
VvwRRzQcDprObjXd,16914301.758440156
j1eSrtTGv0lNjzBU,27798572.211751122
UboKsiWuyCQXXIsA,2692249.3316385862
R3LK3b1cYHJDoS7T,1386808.1994986355
ii5gSN8z6AOorjQs,6230391.693241869
iFtImxGUUlXbkD9b,10294995.855890471
W4cY4JyAXjYXY1tF,18827830.140143182
HM9qAA76VLEkoqyU,13901380.628692081
fX3cUCjz6wSjn6N5,1648789.1833283412
U7whXhR0NtRb2VTK,5814180.674718647
VP1NDCBMrjip2Bnd,8682603.25697814
SOZVhFbbbVloA5qP,672829.7570840779
pJS9qvsg4qskb1P9,36870340.750859484
Rfg7BpDZLZd445AX,1978268.0985409257
olfnSSZRvyQuIxaI,38125805.56229376
x61xqhi8kwd9xmmN,3755607.597012005
ejGoSLE9isKffLmw,10810756.039922563
Vx7bSFwMnNMCx9oB,4107097.343669201
S9TXbscnO5DoawSU,2179128.1157170236
WdVARdRcN8x7AK1d,5892645.985808943
pStv2kkxELhBBK2G,14507332.384987451
LPJuTqqcd2bQpaQk,15406889.051243128
CjKHQBAnor8AP2eB,4465055.975158557
PIo9FQYkpDvE32Cw,11092172.371374805
Q8dFQs5lhVAiEJTE,14835913.506214961
GVWNfdARZFl4J5Wx,3385106.7748314827
yfvg6l0mtujabRT0,20604797.95737397
PVAuCtLbP23qr2zL,3902458.018769193
iwJrgniIhfPTCTmt,4414989.911975863
tvGpSGlGKclWmFYm,6143499.429892209
Ak8AvJmjEw3jSzPD,3887322.814907588
z2CovcitJJmVZFvU,19551982.512648564
XCs3JK6zTfApKRQq,9297084.60296347
ycrEEXCVOZ2VFtDj,3337175.6363304164
MheS1bq7OcDGJ05M,750145.462378289
pAlE5srDfK8zDu8o,27706054.12961188
ObAaFE67g31BlRpo,4698054.353119726
uX03fWvPUQI1k24X,22339608.220420245
qYtmXmJZcCxsYR16,3491925.2673322237
xOpEoO94sMg0pmgK,3336674.5895210463
WOqQh2t52P3sHypx,3855847.964596084
zSOQn8ONXwfK1YMz,1692108.1075427937
wErmbQpjJ0KXYt3g,729743.0303914123
PZkZQcO1joCaJu4m,4578008.295310278
qQsKdbjFMUCiKncB,28749763.32623077
VGsTcb8wMZWT5UjC,2892890.422375472
kzk36KgPb6OHgRGQ,32170618.214917038
wv16qReSoCwACjGq,67518191.41568725
CqnauNV66YHe1gks,4610930.194203624
oEXDouE9eVB5K8T0,4798810.891746907
lQtwWVt7IM3E2gLv,14775824.556297231
C1tDWNNe6GWNzjxF,14847719.055505738
hPQk6g6q96fEA6qf,3177711.070928985
z8DrddTDmE9edR3g,2733525.7793952595
HUJHDhbsEKjDU375,1602768.6577131497
HCvpwrAaIz1gj9vB,7519651.343531251
uxdQDOZMTkgMXF87,14711634.441955807
E0gBmfDjtixwUA0k,10217486.83814752
IkZq7qHsY3vSSwcR,2100195.2197078955
WR60rAEhGqmpGGPQ,6661027.199489689
QNiCWRVsm0DOcqkc,4513534.2521424135
qFavghdEze2w15he,7698215.239575523
sZl3Xo0wUvZqHF95,5588214.663805057
u1ABCsLuOqw7xeSg,9820352.087320413
JrPbCAZvRUc1oIqh,4185639.1213993873
yn5Kp6YGrksLtWaR,597427.2995888884
sDbbvPTKNYvnkBEP,2314603.1175168273
QgT6Z9Min017dB2H,2823292.659437444
WKx1rO3DeALb6HGl,7320268.695722725
ByxhTXwxWIzViLVM,586945.1503292277
yXEw1aQQMhSrxqSR,1436840.439495712
slnIW7o6rSjiHBTo,3821704.4423810104
TS475FK6SbqORxRf,5975562.293098749
cnK6gMaFxsDO9UyT,2037740.1757458374
MrPuFIhhBsGLWG6j,5597664.652879037
z5r0q3mS6g4AdXmz,2776944.5982547705
Xsn2nvFborqzWEDy,1290588.3933599342
Eg79yeZBAFgZzKmd,12068910.585376667
hXBEiDoNgbjADWN3,2412406.196453221
qLDW5vb8gODBBvrP,16301922.70302294
ZdlblPDUtFcPzPVG,2523101.060013745
JQjuVCoV1cMPIlE8,3828684.07620505
kEXBTA7suwUCFuDy,11361840.194870632
aCNZPpPNGfirFbiq,7307806.982945228
YBDD94i8AhJFvNTX,1527732.681413264
q7uATN6vpk4oQd7Z,1597016.4846168216
gguJ9pV2OYi3Jk0q,9248087.92703319
QTSwKBCSHsVJ98Qs,519945.72708552575
xBjTFMnuysBHgGwy,1488740.942836053
ZifOqSywxPB5pOc9,21064758.120652653
fKmpn4H3GLyD2PUy,4817564.197942801
h2nph9dHHWa0J6fb,1084939.652932368
ZmcP061oB7pLvwWI,4225092.593263075
HhAGxXznlCCHBLRq,5647117.643374418
WairBGJvbWqBhyfr,2513781.0695092133
am6VBxbgo9B6nEi2,16546666.196741145
T30SXsl2ZVCbhIf2,3563741.91471904
Az6W8JkPtYh5UXJH,15650488.084288228
TP3o1eIQ3EkvnejY,10770147.006696673
APeCKSkTyUA17R6k,1558067.1497049911
R02iMiEZkmsiwn0U,5312508.64720595
